name,street_address,postcode,city,url,business_type
Panama,Potsdamer Str 91,10785,Berlin,https://helfen-shop.berlin/dein-unternehmen/panama/,restaurant
Mp 3 Bar,Grünberger Str. 28,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/mp-3-bar/,restaurant
räume.net einrichten,Berkaer Str. 39,14199,Berlin,https://helfen-shop.berlin/dein-unternehmen/raeume-net-einrichten/,restaurant
Restaurant Karolinenhof,Rohrwallallee 87-99,12527,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-karolinenhof/,restaurant
Briefmarken Weine,Karl-Marx-Allee 99,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/briefmarken-weine/,restaurant
Chutnify Neukölln,Pflügerstraße 25,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/chutnify-neukoelln/,restaurant
Katz Orange,Bergstraße 22,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/katz-orange/,restaurant
Schmitz katze,Oranienstr.163,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/schmitz-katze/,restaurant
Chutnify,Sredzkistraße 43,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/chutnify/,restaurant
Alimentari Enoteca Caffè Antipasteria Tavola calda Vino Toscano,Grunewaldstrasse 45,10825,Berlin,https://helfen-shop.berlin/dein-unternehmen/alimentari-enoteca-caffe-antipasteria-tavola-calda-vino-toscano/,restaurant
Wirtshaus Halali,Königstraße 24,14109,Berlin,https://helfen-shop.berlin/dein-unternehmen/wirtshaus-halali/,restaurant
Zilles Stubentheater,Jägerstr.4,12555,Berlin,https://helfen-shop.berlin/dein-unternehmen/zilles-stubentheater/,restaurant
The Conscious Club,Reuterstraße 62,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-conscious-club/,restaurant
Blumenparadies,Wrangelstraße 84,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/blumenparadies/,restaurant
Action-Sport Tauchzentrale,Treskowallee 88,10318,Berlin,https://helfen-shop.berlin/dein-unternehmen/action-sport-tauchzentrale/,restaurant
Mirami-Restaurant,Stresemannstraße 48,10963,Berlin,https://helfen-shop.berlin/dein-unternehmen/mirami-restaurant/,restaurant
MK Mode Damenboutique,Heinsestrasse 35,13467,Berlin,https://helfen-shop.berlin/dein-unternehmen/mk-mode-damenboutique/,restaurant
Restaurant Nußbaumerin,Leibnizstrasse 55,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-nussbaumerin/,restaurant
Ristorante Stella Alpina,Suarezstr. 4,14057,Berlin,https://helfen-shop.berlin/dein-unternehmen/ristorante-stella-alpina/,restaurant
Berlin Helicopter,Flughafen Schönefeld,12529,Berlin,https://helfen-shop.berlin/dein-unternehmen/berlin-helicopter/,restaurant
RegalRocker,Stargarder Str. 17,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/regalrocker/,restaurant
“Fotos mit Herz” Fotostudio Silke Rudolph,Samariterstraße 33,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/fotos-mit-herz-fotostudio-silke-rudolph/,restaurant
Zum Schwalbenschwanz,Margaretenstraße 22,10317,Berlin,https://helfen-shop.berlin/dein-unternehmen/zum-schwalbenschwanz/,restaurant
Good Q cafe,Tucholskystraße 43,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/good-q-cafe/,restaurant
La Malga,Hindenburgdamm 96 B,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/la-malga/,restaurant
Verdini,Westfälische Str. 42,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/verdini/,restaurant
Salonlöwin,Mahlowerstr. 2,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/salonloewin/,restaurant
Popcorner,Hedwigstraße 12,12159,Berlin,https://helfen-shop.berlin/dein-unternehmen/popcorner/,restaurant
Joseph Indische Restaurant,Dürerplatz 2,12157,Berlin,https://helfen-shop.berlin/dein-unternehmen/joseph-indische-restaurant/,restaurant
Annett Liebers Friseure,Treskowallee 90,10318,Berlin,https://helfen-shop.berlin/dein-unternehmen/annett-liebers-friseure/,restaurant
Il buco di Heidi – Caffe e Ristoro,Schönhauser Allee 177a,10119,Berlin,https://helfen-shop.berlin/dein-unternehmen/il-buco-di-heidi-caffe-e-ristoro/,restaurant
Voland,Wichertstr. 63,10439,Berlin,https://helfen-shop.berlin/dein-unternehmen/voland/,restaurant
Brenøe,Bergmannstr.10,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/brenoe/,restaurant
Berliner Bierakademie,Fürther Strasse 8,10777,Berlin,https://helfen-shop.berlin/dein-unternehmen/berliner-bierakademie/,restaurant
Hannelore Günther,Niebuhrstr. 1,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/hannelore-guenther/,restaurant
Neukombiniert,7,12205,Berlin,https://helfen-shop.berlin/dein-unternehmen/neukombiniert/,restaurant
Cafe Linus,Hertzbergstraße 32,12055,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-linus/,restaurant
Gundara,Schlesische Str. 25,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/gundara/,restaurant
19grams,Karl-Liebknecht-Strasse 13,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/19grams/,restaurant
Studio Hertzberg,Sonnenallee 174,12059,Berlin,https://helfen-shop.berlin/dein-unternehmen/studio-hertzberg/,restaurant
BESTE Bar,Willdenowstraße 12a,13353,Berlin,https://helfen-shop.berlin/dein-unternehmen/beste-bar/,restaurant
Zitrone Kinderschuhe,Reichenberger Strasse 63,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/zitrone-kinderschuhe/,restaurant
Das Vierseithofcafé,Dorfaue 6,14974,Berlin,https://helfen-shop.berlin/dein-unternehmen/das-vierseithofcafe/,restaurant
Friseur Kopfkultur,Eisenacherstrasse 84,10781,Berlin,https://helfen-shop.berlin/dein-unternehmen/friseur-kopfkultur/,restaurant
HAIR MÜLLER,Invalidenstraße 153,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/hair-mueller/,restaurant
Café Nullpunkt,Friedrichstraße 23B,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-nullpunkt/,restaurant
La Strada – Cafe Restaurant Catering,Bismarckstr. 69,10627,Berlin,https://helfen-shop.berlin/dein-unternehmen/la-strada-cafe-restaurant-catering/,restaurant
,,,,,restaurant
Hani Beauty – Hellersdorf,Landsberger Chaussee 17,16356,Berlin,https://helfen-shop.berlin/dein-unternehmen/hani-beauty-hellersdorf/,restaurant
Hani Beauty – Friedrichshain,Tamara-Danz-Str. 11,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/hani-beauty-friedrichshain/,restaurant
Biokosmetik Stoffers,Moltkestr.52,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/biokosmetik-stoffers/,restaurant
TEE.SALON.IKI,Böckhstr. 50,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/tee-salon-iki/,restaurant
CHARLOTTE,Fellbacher Str. 29,13467,Berlin,https://helfen-shop.berlin/dein-unternehmen/charlotte/,restaurant
Café Mahlsdorf,Hönower Str. 65,12623,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-mahlsdorf/,restaurant
SCHOEMIG PORZELLAN,Raumerstr. 35,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/schoemig-porzellan/,restaurant
Brauerei “Flessa Bräu”,Petersburger Str. 39,10249,Berlin,https://helfen-shop.berlin/dein-unternehmen/brauerei-flessa-braeu/,restaurant
Landhaus Hubertus,"Staehleweg, Invalidensiedlung 46",13465,Berlin,https://helfen-shop.berlin/dein-unternehmen/landhaus-hubertus/,restaurant
Sarkany Schmuck,Bürknerstraße 10,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/sarkany-schmuck/,restaurant
Hani Beauty (Mitte),Leipziger Platz 12,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/hani-beauty-mitte/,restaurant
Bines my fashion  shop,Alt-Rudow 53,12357,Berlin,https://helfen-shop.berlin/dein-unternehmen/bines-my-fashion-shop/,restaurant
Pizzaklub,Katzlerstraße 20,10829,Berlin,https://helfen-shop.berlin/dein-unternehmen/pizzaklub/,restaurant
Ticket B – Architektur erleben,Frankfurter Tor 1,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/ticket-b-architektur-erleben/,restaurant
Dirk 1 Friseur,Goethestr. 15,10625,Berlin,https://helfen-shop.berlin/dein-unternehmen/dirk-1-friseur/,restaurant
Christopher’s,Mommsenstr. 63,10629,Berlin,https://helfen-shop.berlin/dein-unternehmen/christophers/,restaurant
Cafe DUJARDIN,Uferstrasse 12,13357,Berlin,https://helfen-shop.berlin/dein-unternehmen/cafe-dujardin/,restaurant
Haus der Sinne,Ystader Straße 10,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/haus-der-sinne/,restaurant
Feine Wäsche,Friedrichstraße 67,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/feine-waesche/,restaurant
Mission Accepted,Tauentzienstraße 9-12,10789,Berlin,https://helfen-shop.berlin/dein-unternehmen/mission-accepted/,restaurant
Modulor,Prinzenstraße 85,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/modulor/,restaurant
Avant-Apres Cosmetic Institut,Pestalozzistr 99a,10625,Berlin,https://helfen-shop.berlin/dein-unternehmen/avant-apres-cosmetic-institut/,restaurant
Georgios Restaurant,Bayerische str. 26,10707,Berlin,https://helfen-shop.berlin/dein-unternehmen/georgios-restaurant/,restaurant
Trollby Kinder-Second-Hand mit Still- und Umstandsmode,Eisenacher Strasse 78,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/trollby-kinder-second-hand-mit-still-und-umstandsmode/,restaurant
FINE & DANDY kleine schwester,Ackerstraße 156,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/fine-dandy-kleine-schwester/,restaurant
Buchstabenmuseum,Stadtbahnbogen 424,10557,Berlin,https://helfen-shop.berlin/dein-unternehmen/buchstabenmuseum/,restaurant
tenzan lab.,Wörther Str.22,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/tenzan-lab/,restaurant
scorpia- schmuck,Krefelderstr 3,10555,Berlin,https://helfen-shop.berlin/dein-unternehmen/scorpia-schmuck/,restaurant
Myam Stix,Landsberger Chaussee 17,16356,Berlin,https://helfen-shop.berlin/dein-unternehmen/myam-stix/,restaurant
janinebeangallery,Torstraße 154,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/janinebeangallery/,restaurant
FINE & DANDY the Beautydepartment,Lychenerstr. 43,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/fine-dandy-the-beautydepartment/,restaurant
bob – boxoffberlin,Zimmerstr. 11,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/bob-boxoffberlin/,restaurant
El Chilenito Berlin,Bergmannstraße 102,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/el-chilenito-berlin/,restaurant
Marin et Marine,Sanderstraße 13,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/marin-et-marine/,restaurant
La Maremma,Hagen Straße 79,14193,Berlin,https://helfen-shop.berlin/dein-unternehmen/la-maremma/,restaurant
Schnittstelle Friseure,Kollwitzstraße 70,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/schnittstelle-friseure/,restaurant
Atma,Räuschstrasse 57a,13509,Berlin,https://helfen-shop.berlin/dein-unternehmen/atma/,restaurant
Schnittstelle Friseure AVEDA Store,Bergmannstraße 108,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/schnittstelle-friseure-aveda-store/,restaurant
English Traders Berlin,Weisestr. 58,12049,Berlin,https://helfen-shop.berlin/dein-unternehmen/english-traders-berlin/,restaurant
Bahadur – Tandoori Grill & Currys,Sigmaringer Str. 36,10713,Berlin,https://helfen-shop.berlin/dein-unternehmen/bahadur-tandoori-grill-currys/,restaurant
Frieda Hain,Gärtnerstr. 10,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/frieda-hain/,restaurant
Art.City.People.: Creative Space & Craft Coffee,Oranienburger Strasse 32,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/art-city-people-creative-space-craft-coffee/,restaurant
Ella&Mo,Heinsestrasse 25,13467,Berlin,https://helfen-shop.berlin/dein-unternehmen/ellamo/,restaurant
Luisa Serafin Clothing,Henriette-Herz-Platz 4,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/luisa-serafin-clothing/,restaurant
Naschhaus – Naschen wie in Schweden,Schreinerstr. 15,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/naschhaus-naschen-wie-in-schweden/,restaurant
Hut Styler,Spandauer Straße 27,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/hut-styler/,restaurant
Evin Pizza Pasta,Kurfürstenstr. 101-104,10787,Berlin,https://helfen-shop.berlin/dein-unternehmen/evin-pizza-pasta/,restaurant
Anna Exclusive Fashion,Kurfürstendamm 60,10707,Berlin,https://helfen-shop.berlin/dein-unternehmen/anna-exclusive-fashion/,restaurant
Restaurant Dos,Kurfürstendamm 129b,10711,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-dos/,restaurant
Theater im Keller,Weserstraße 211,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/theater-im-keller/,restaurant
Kino & Bar in der Königstadt,Straßburger Straße 55,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/kino-bar-in-der-koenigstadt/,restaurant
Berlin Rikscha Tours,Dennewitzstr.4,10785,Berlin,https://helfen-shop.berlin/dein-unternehmen/berlin-rikscha-tours/,restaurant
Kollateralschaden,Bürknerstraße 11,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/kollateralschaden/,restaurant
Restaurant Georgios,BAYERISCHE Straßen 26,10707,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-georgios/,restaurant
Hermann Eicke,Brunnenstrasse 45,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/hermann-eicke/,restaurant
Goldschmiede Selbiger,Weitlingstraße 30,10317,Berlin,https://helfen-shop.berlin/dein-unternehmen/goldschmiede-selbiger/,restaurant
Spree & Havelschiffahrt,Schiffbauerdamm 12,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/spree-havelschiffahrt/,restaurant
fsk-Kino am Oranienplatz,Segitzdamm 2,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/fsk-kino-am-oranienplatz/,restaurant
Hacke & Spitze Tanzbedarf,Zossener Str. 32,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/hacke-spitze-tanzbedarf/,restaurant
König 19,Königstraße 40,14109,Berlin,https://helfen-shop.berlin/dein-unternehmen/koenig-19/,restaurant
Agas Own,Körtestraße 34,10967,Berlin,https://helfen-shop.berlin/dein-unternehmen/agas-own/,restaurant
Foto Kotti,Skalitzer Str.134,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/foto-kotti/,restaurant
Ete Clothing,Bergmannstrasse 18,10961,Berlin,https://helfen-shop.berlin/dein-unternehmen/ete-clothing/,restaurant
KLANGMASSAGE BERLIN,Neuchateller Str. 10,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/klangmassage-berlin/,restaurant
Schmidt Z&KO GmbH,Rheinstr.45-46,12161,Berlin,https://helfen-shop.berlin/dein-unternehmen/schmidt-zko-gmbh/,restaurant
Mantra,Dürerplatz 2,12157,Berlin,https://helfen-shop.berlin/dein-unternehmen/mantra/,restaurant
Seyfert und Friseure,Drakestr 29a,12205,Berlin,https://helfen-shop.berlin/dein-unternehmen/seyfert-und-friseure/,restaurant
PP-Berlin,Kopernikusstr.10,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/pp-berlin/,restaurant
Flagshipstore Berlin,Oderberger Str. 53,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/flagshipstore-berlin/,restaurant
Restaurant Olivengarten,Spichernstraße 24,10777,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-olivengarten/,restaurant
Die Hütte Pizzeria,Kopenhagener Straße 17,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-huette-pizzeria/,restaurant
Die Kleine Wunderkammer,Kastanienallee 32,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-kleine-wunderkammer/,restaurant
"TapBeat, International Tap Dance Center",Jeanne-Mammen-Bogen 580-581,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/tapbeat-international-tap-dance-center/,restaurant
die kaffeenauten,Schützenstraße 4,12165,Berlin,https://helfen-shop.berlin/dein-unternehmen/die-kaffeenauten/,restaurant
ROSE ROSA,Bleibtreustraße 48,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/rose-rosa/,restaurant
Secret Tours Berlin,Rauchstraße 11,10787,Berlin,https://helfen-shop.berlin/dein-unternehmen/secret-tours-berlin/,restaurant
Aesthetik Movement,Roch str 16,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/aesthetik-movement/,restaurant
Friseur Jilah,Brunnenstrasse 34,10115,Berlin,https://helfen-shop.berlin/dein-unternehmen/friseur-jilah/,restaurant
Frame Punk GmbH,Manteuffelstraße 48,10999,Berlin,https://helfen-shop.berlin/dein-unternehmen/frame-punk-gmbh/,restaurant
Beauty E&C,Scharnweberstr. 31,13405,Berlin,https://helfen-shop.berlin/dein-unternehmen/beauty-ec/,restaurant
Gloria Kreuzberg,Görlitzer Str. 42,10997,Berlin,https://helfen-shop.berlin/dein-unternehmen/gloria-kreuzberg/,restaurant
KIWIBLAU Coaching,Oranienstr. 58A,10969,Berlin,https://helfen-shop.berlin/dein-unternehmen/kiwiblau-coaching/,restaurant
Kohlenquelle,Kopenhagener Straße 16,10437,Berlin,https://helfen-shop.berlin/dein-unternehmen/kohlenquelle/,restaurant
Gloria Prenzlauer Berg,Danziger Str. 17,10435,Berlin,https://helfen-shop.berlin/dein-unternehmen/gloria-prenzlauer-berg/,restaurant
Ammazza che Pizza,Maybachufer 21,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/ammazza-che-pizza/,restaurant
habitare wohnen & wohnen,Savignyplatz 7-8,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/habitare-wohnen-wohnen/,restaurant
mia y leo,Jagowstr. 26,10555,Berlin,https://helfen-shop.berlin/dein-unternehmen/mia-y-leo/,restaurant
Weltballon,Zimmerstraße 98,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/weltballon/,restaurant
Rosige Zeiten,Lehmbruckstr. 9,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/rosige-zeiten/,restaurant
VIN AQUA VIN,Weserstraße 204,12047,Berlin,https://helfen-shop.berlin/dein-unternehmen/vin-aqua-vin/,restaurant
Evelin Brandt Berlin – Friedrichshain,Frankfurter Allee 89,10247,Berlin,https://helfen-shop.berlin/dein-unternehmen/evelin-brandt-berlin-friedrichshain/,restaurant
CHOICE Restaurant,Akazienstr 9,10823,Berlin,https://helfen-shop.berlin/dein-unternehmen/choice-restaurant/,restaurant
Evelin Brandt Berlin – Mitte,Friedrichstraße 153A,10117,Berlin,https://helfen-shop.berlin/dein-unternehmen/evelin-brandt-berlin-mitte/,restaurant
Stadtengel,Wühlischstr. 24,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/stadtengel/,restaurant
Pilatesengel,Herrfurthplatz 5,12043,Berlin,https://helfen-shop.berlin/dein-unternehmen/pilatesengel/,restaurant
Kiezelfen Schmuck & Accessoires,Gärtnerstr. 24,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/kiezelfen-schmuck-accessoires/,restaurant
Peccato Fashion Store,Wühlischstr. 40-41,10245,Berlin,https://helfen-shop.berlin/dein-unternehmen/peccato-fashion-store/,restaurant
Evelin Brandt Berlin – Charlottenburg,Savignyplatz 6,10623,Berlin,https://helfen-shop.berlin/dein-unternehmen/evelin-brandt-berlin-charlottenburg/,restaurant
Berliner Hutsalon Coy – art to wear,Rosenthaler Str. 40 Hof 8,10178,Berlin,https://helfen-shop.berlin/dein-unternehmen/berliner-hutsalon-coy-art-to-wear/,restaurant
Maikes Haar Oase,Hindenburgdamm 57 d,12203,Berlin,https://helfen-shop.berlin/dein-unternehmen/maikes-haar-oase/,restaurant
Duke Bar,Freiheit 15,12555,Berlin,https://helfen-shop.berlin/dein-unternehmen/duke-bar/,restaurant
Minimarkt Stresow,Stresowplatz 16 A,13597,Berlin,https://helfen-shop.berlin/dein-unternehmen/minimarkt-stresow/,restaurant
Gordon Restaurant and Record Store,Allerstr. 11,10243,Berlin,https://helfen-shop.berlin/dein-unternehmen/gordon-restaurant-and-record-store/,restaurant
Viticula Wein&Feinkost,Rudolf-Breitscheid-Allee 95,15366,Berlin,https://helfen-shop.berlin/dein-unternehmen/viticula-weinfeinkost/,restaurant
The WOW! Gallery Berlin,Greifswalderstr 81,10405,Berlin,https://helfen-shop.berlin/dein-unternehmen/the-wow-gallery-berlin/,restaurant
Fotowalks Berlin,Romy-Schneider-Str. 13,13599,Berlin,https://helfen-shop.berlin/dein-unternehmen/fotowalks-berlin/,restaurant
Restaurant Treptower Klause,Karl-Kunger-Str.  69,12435,Berlin,https://helfen-shop.berlin/dein-unternehmen/restaurant-treptower-klause/,restaurant
